date,PM25,temp,r_hum,wdsp,msl
17/06/2018,3.1,14.1,81,13.2,1011
18/06/2018,3.4,14.4,77.4,14.3,1016
19/06/2018,4,15.1,77.9,11.5,1018
20/06/2018,2.4,14.4,71.3,13.9,1019
21/06/2018,3.8,12.2,62.2,10.9,1031
22/06/2018,6.2,12.1,69.8,7.3,1034
23/06/2018,10.9,13.5,72,7.3,1030
24/06/2018,15.2,16,69.2,6.5,1026
25/06/2018,11.6,18.8,54,7.3,1027
26/06/2018,16.3,17,68.7,5.8,1026
27/06/2018,22.2,18.7,60.4,6.5,1026
28/06/2018,18.9,19.1,60.3,6.5,1027
29/06/2018,16.5,18,57.5,7.2,1024
30/06/2018,16.6,16.4,71.5,8,1018
01/07/2018,15.8,16.5,72.3,8,1017
02/07/2018,9.1,16.5,71,9.6,1021
03/07/2018,13.4,16.4,68.8,9,1020
04/07/2018,13.2,17.9,67.2,6.5,1015
05/07/2018,13.7,16.5,77,7.9,1018
06/07/2018,18.2,17.1,79.4,5.3,1022
07/07/2018,6.5,18.4,70.8,6.6,1025
08/07/2018,8.3,18.5,74.6,5.4,1028
09/07/2018,5.7,15.9,82.1,5.5,1029
10/07/2018,8.4,14.5,76.5,6.7,1026
11/07/2018,9.5,15.2,84.8,5.4,1024
12/07/2018,9.3,15.8,78.8,6.2,1024
13/07/2018,20.8,15.8,75.5,4.6,1023
14/07/2018,18.2,18.6,69,6.1,1018
15/07/2018,5.1,17.4,85.3,6,1014
16/07/2018,3.4,15.9,71,5.8,1014
17/07/2018,4.1,16.1,66.7,6.1,1015
18/07/2018,7.2,16.4,70.2,6,1017
19/07/2018,9.4,15,67.8,6,1019
20/07/2018,4.7,15.6,88.2,7.1,1014
21/07/2018,4,16.2,77.1,7.3,1016
22/07/2018,4.4,20.1,78.6,7.9,1016
23/07/2018,5.6,20.3,79.3,6.6,1014
24/07/2018,4.4,16.2,73.2,6.3,1014
25/07/2018,7.2,17.3,63.7,7,1016
26/07/2018,8.8,18.7,71.3,8.4,1011
27/07/2018,4.4,17.6,83.5,8,1005
28/07/2018,3,13,81.7,9,998
29/07/2018,2.1,13.9,81.7,7.5,997
30/07/2018,3,14.8,73.2,6.6,1005
31/07/2018,2.7,15.1,73.3,9.8,1011
01/08/2018,3.6,16.1,82.3,8.3,1015
02/08/2018,2.3,20.2,80.3,6.5,1019
03/08/2018,4.5,19.6,79.8,6.7,1022
04/08/2018,7.8,17.1,80.4,5.2,1026
05/08/2018,6.8,18.2,73.5,4.9,1022
06/08/2018,1.9,17.5,80.8,6.8,1014
07/08/2018,2.1,15.1,70.9,7.5,1009
08/08/2018,3.3,14.7,64.2,9.5,1009
09/08/2018,3.1,13.4,63.4,7.5,1013
10/08/2018,3.1,12.6,70.7,8.1,1017
11/08/2018,4.7,13.3,89.8,6.5,1015
12/08/2018,4.2,17.3,88.5,4.3,1006
13/08/2018,4.3,16.4,82.1,8.8,1010
14/08/2018,3.8,17.6,81,9.7,1014
15/08/2018,3.3,18,80.2,10.3,1010
16/08/2018,3.7,13.9,77.8,9.5,1011
17/08/2018,3.3,14.1,86.3,10.3,1016
18/08/2018,5.5,19.4,74.5,9.3,1015
19/08/2018,3,17.9,87.1,9.8,1015
20/08/2018,6.4,17.5,92.7,4.3,1019
21/08/2018,4.4,18.7,77.9,6,1017
22/08/2018,4.6,16.2,79.8,9.8,1015
23/08/2018,3.1,12.3,80,10.9,1013
24/08/2018,2.3,10.9,79.9,11.5,1013
25/08/2018,3.3,12.1,74.5,8.8,1016
26/08/2018,,13.8,84.6,10.1,1003
27/08/2018,-0.2,14.3,80.2,11.8,1010
28/08/2018,2.8,13.2,78.6,6.2,1014
29/08/2018,2.3,12.2,77.6,10.3,1019
30/08/2018,6.6,12.1,81,5,1024
31/08/2018,4.5,14.3,76.3,7.9,1021
01/09/2018,5,16.8,86.4,4.3,1021
02/09/2018,2.4,17.5,84.1,6.1,1020
03/09/2018,2.9,12.5,72.8,10.7,1025
04/09/2018,5.3,11.4,74,7.6,1026
05/09/2018,4.6,13.4,79.1,7.5,1024
06/09/2018,2.6,11.8,84.4,7.8,1019
07/09/2018,3.5,11.1,80.8,8.5,1017
08/09/2018,1.5,15,85.2,7,1012
09/09/2018,0.4,14.6,72.7,11.3,1013
10/09/2018,2.2,13.9,79.6,9.8,1016
11/09/2018,2.6,13.1,80.6,9,1017
12/09/2018,3.2,12.2,75.2,8.8,1023
13/09/2018,2.2,12.5,76.8,9,1021
14/09/2018,2.7,12.9,80.5,9.4,1018
15/09/2018,3.2,13.8,79.3,8.3,1018
16/09/2018,,14.8,79.1,9.5,1012
17/09/2018,2.8,15.6,79.1,9.4,1005
18/09/2018,2.1,16.4,77.3,12.7,998
19/09/2018,2.7,13.3,63.4,16,1002
20/09/2018,3.8,8.9,83.1,8.1,1004
21/09/2018,2.2,9.3,79.1,14,1007
22/09/2018,10.2,8.7,84.1,4.7,1017
23/09/2018,5.6,7.7,77.6,10.8,1026
24/09/2018,4.2,8,74.7,7.3,1039
25/09/2018,2.7,10.9,71.8,9.1,1032
26/09/2018,4.3,16.5,82.8,8.8,1029
27/09/2018,5.5,12.5,82.5,9.3,1027
28/09/2018,8,7.1,80.5,6,1034
29/09/2018,7.2,9.4,74,7.5,1027
30/09/2018,4.3,9.4,77.8,12,1023
01/10/2018,4.1,9,78.8,10.8,1027
02/10/2018,1.6,13.6,91.9,14.5,1022
03/10/2018,3,13.3,88.1,7.3,1026
04/10/2018,2.8,13.7,88,6.6,1020
05/10/2018,5.8,8.9,82.1,7.7,1017
06/10/2018,7.4,6.9,75.6,8.9,1019
07/10/2018,3.2,9.8,73.4,9.8,1019
08/10/2018,2.2,13.9,75.4,12.7,1013
09/10/2018,3,14.7,71.2,14.6,1010
10/10/2018,15.2,15.2,81,10.2,1006
11/10/2018,7,13.2,81.2,9.8,996
12/10/2018,,13.6,77.6,14.7,993
13/10/2018,,11.4,93.8,6.8,999
14/10/2018,9.7,7.5,82.5,5.2,1010
15/10/2018,12.2,7.1,84.1,5,1015
16/10/2018,6.1,11,82.6,6.9,1011
17/10/2018,7.9,8.9,81.4,8.2,1021
18/10/2018,12.3,6,83.4,4.3,1029
19/10/2018,13.7,10.4,81,5,1025
20/10/2018,9.3,14,77.7,6.3,1028
21/10/2018,2.8,11.8,83.9,9.8,1029
22/10/2018,4.8,7.7,81,9.9,1040
23/10/2018,4.5,9.7,85.2,15.9,1034
24/10/2018,4.4,9.4,80.9,13.4,1032
25/10/2018,1.7,9.6,83.8,10.9,1023
26/10/2018,2.2,5.9,80.6,14.5,1018
27/10/2018,4.6,3.2,74.7,12.8,1023
28/10/2018,21.1,3.5,81,7.9,1025
29/10/2018,16.7,3.4,78.8,6.1,1009
30/10/2018,15.2,4,71.3,3.3,1000
31/10/2018,25.7,7,84,5,1001
01/11/2018,18.8,4.3,84.9,8.4,1008
02/11/2018,8.4,6.2,77.9,7.9,1021
03/11/2018,1.1,13.8,80.4,14.8,1008
04/11/2018,10.7,10.3,80,6.8,1004
05/11/2018,13.1,10.6,93.3,9.3,1000
06/11/2018,6.9,11.2,86.5,11.2,989
07/11/2018,4.7,7.6,89.6,7.8,991
08/11/2018,6.9,8,81.8,6.3,1003
09/11/2018,6.3,9.1,85.5,11.5,991
10/11/2018,9.1,6.8,85.7,6.1,986
11/11/2018,5.3,7.6,82.5,7.5,991
12/11/2018,2.9,9.4,78.2,11.3,999
13/11/2018,3.9,9.7,79.9,10.4,1013
14/11/2018,3.5,13.4,83.2,13.4,1010
15/11/2018,6.4,12,80.6,10.4,1013
16/11/2018,12.8,11.1,86.3,8.5,1020
17/11/2018,15.1,10.5,89.4,9.5,1024
18/11/2018,15,8.5,81.1,10.3,1027
19/11/2018,7.1,8.2,73.7,15.9,1024
20/11/2018,4.2,6.2,83.7,15.8,1016
21/11/2018,7,4.9,89.5,8.8,1009
22/11/2018,14.4,6.3,80.3,8.8,1016
23/11/2018,20.2,6.5,83.7,8.5,1013
24/11/2018,17.7,7.9,81.4,9.8,1013
25/11/2018,7.1,6.2,82.8,9,1014
26/11/2018,9.9,6.2,79.5,6,1015
27/11/2018,7.9,7.8,84.5,13,1003
28/11/2018,2.4,11.5,81.5,15.4,991
29/11/2018,3.1,8.1,82.8,10,989
30/11/2018,5.2,6.2,80.8,10.5,1000
01/12/2018,15.6,8.3,95.3,5.8,996
02/12/2018,6.8,10.6,88.9,9.9,990
03/12/2018,4.7,6.1,88.5,9,1001
04/12/2018,19.8,3.3,86.3,4.6,1019
05/12/2018,14,8.7,96.7,8.1,1008
06/12/2018,4.3,11.2,89.2,8.9,1006
07/12/2018,3.9,7.6,79.5,14,997
08/12/2018,5.2,8.2,81.9,16,998
09/12/2018,4.8,7.2,86.3,15.5,1012
10/12/2018,20.5,5.9,88.5,5.9,1026
11/12/2018,15.4,7.4,91.3,8,1018
12/12/2018,5.9,8.5,90.5,10.7,1013
13/12/2018,9.1,6.2,73.8,18.3,1011
14/12/2018,11.6,5.9,82.3,16.6,1016
15/12/2018,6.5,7.1,90.5,21.3,996
16/12/2018,6.5,5.4,83.2,7.3,1000
17/12/2018,4.4,8.3,82,10.7,1007
18/12/2018,3.1,9.1,81.8,12.2,995
19/12/2018,3.2,6.4,78.5,9.3,996
20/12/2018,3.3,6.9,88.6,10.1,999
21/12/2018,5.6,6.8,90.2,7.1,998
22/12/2018,5.6,7.5,86,8.4,1013
23/12/2018,15.3,6.2,97.3,6.6,1018
24/12/2018,24.2,7.2,91.9,7.3,1029
25/12/2018,70.2,7.8,94.4,3.2,1029
26/12/2018,40.9,9.5,85.9,4.3,1027
27/12/2018,12.8,9,87.8,3.5,1026
28/12/2018,6.2,10.3,88.4,6.5,1028
29/12/2018,7.9,11,90,9.9,1030
30/12/2018,4.1,10.5,85.6,7.6,1034
31/12/2018,6.1,9.5,78.1,7.5,1035
